Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,71232.673795743,8.04808476,2.0360339086492
2016,70050.198357741,8.04808476,2.24603210015584
2017,68896.4682027,8.04808476,2.08872272281936
2018,67582.565434184,8.04808476,1.79124016759035
2019,65940.261752591,8.04808476,1.59115889619722
2020,64610.038898405,8.04808476,2.20478869594563
2021,63746.082393858,8.04808476,0.413665247040229
