Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,2570.370491161,68.741258741,2.34681604248609
2016,2511.08326367,57.718696398,2.33358093103683
2017,2454.757563281,52.698245151,2.26862350493592
2018,2400.272038134,64.480802217,2.24459239892603
2019,2346.577376059,69.943264283,2.26242493497438
2020,2295.873913245,69.943264283,2.18442696878278
2021,2247.16473656,69.943264283,2.14442565988658
