Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,1190.570351022,31.510175146,2.69539316663887
2016,1158.669007659,32.262996942,2.71605397227228
2017,1127.562952903,32.257186544,2.72133142564532
2018,1097.818923551,32.257186544,2.67332102071494
2019,1069.04455825,32.257186544,2.656010133459
2020,1041.036365013,32.257186544,2.65485915620519
2021,1014.274449663,32.257186544,2.60431928274974
