Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,113.044805309,817.142857143,1.53739411600028
2016,111.426004537,817.142857143,1.4423513120791
2017,109.74778235,817.142857143,1.5175888785251
2018,108.061495636,817.142857143,1.54843762620192
2019,106.559692913,817.142857143,1.39951441440416
2020,105.200796761,817.142857143,1.28344509210842
2021,103.930395142,817.142857143,1.21494764533037
