Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,3306.703711778,24.613499081,0.355569240058298
2016,3297.425309371,23.142782106,0.263868788565368
2017,3289.469273909,23.589249759,0.29020211635109
2018,3282.625941445,23.569048683,0.358494581816163
2019,3276.409776627,22.94676191,0.341374143157509
2020,3272.329816478,21.598137074,0.271350507669993
2021,3269.723826419,21.598137074,0.285508618638434
