Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,6625.109928517,8.00308642,3.14674716699948
2016,6417.075924596,8.00308642,3.1904414229907
2017,6213.960646469,8.00308642,3.21640725807966
2018,6019.775564708,8.00308642,3.17485008918529
2019,5834.469109987,8.00308642,3.12666991376831
2020,5653.965974433,8.00308642,3.14260365885334
2021,5478.205575416,8.00308642,3.15796436945004
