Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,20074.967227616,6.464785392,0.329383885818507
2016,20017.400580395,5.454114299,0.287421401687637
2017,19970.44374326,5.454114299,0.234670531705453
2018,19943.935783428,6.639791321,0.132641040791912
2019,19921.989112814,7.114062129,0.110191690491055
2020,19893.414701016,7.114062129,0.143641197212847
2021,19869.970910363,7.114062129,0.207288594407348
