Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,3896.620921831,11.802280383,-0.231768289564786
2016,3909.570527388,12.082145634,-0.286266281053467
2017,3925.005962637,13.87017362,-0.350266732307706
2018,3943.577325906,13.87017362,-0.424631989450114
2019,3964.615759112,13.728945323,-0.484656962511515
2020,3991.831775719,12.255765742,-0.601605747337822
2021,4026.516753806,12.255765742,-0.814860929840815
