Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,10477.085538465,5.528846154,-0.291205786840436
2016,10482.242144653,6.5625,-0.159880412127734
2017,10488.460089152,6.556490385,-0.0919722937442495
2018,10496.998101851,5.757211539,-0.246732042281782
2019,10508.430579811,6.796875,-0.426007367032238
2020,10534.213695943,4.723557692,-0.574206959244013
2021,10579.008025334,4.783653846,-0.926918061639398
