Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,1643.349365119,0.833333333,2.16006427268952
2016,1608.07898884,0.833333333,2.1696163026429
2017,1575.497857323,0.833333333,2.04689697470843
2018,1545.76826615,0.833333333,1.90502758147562
2019,1517.093855011,0.833333333,1.87244791212477
2020,1488.527176785,0.833333333,1.90094081397491
2021,1460.520310361,0.833333333,1.89944099480128
