Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,6146.734854445,3.714759536,2.35995118136865
2016,5999.818291217,3.68159204,2.15531198799205
2017,5869.696100677,3.781094527,2.43097641776115
2018,5757.402786254,4.328358209,1.92883751398765
2019,5645.407138698,4.087893864,1.9628449198635
2020,5552.039264022,3.963515755,1.66635867423273
2021,5474.558164052,3.963515755,1.51834936706612
