Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,9740.94383554,17.482063204,0.0655525295417938
2016,9731.550254346,18.954545454,0.0291122255540077
2017,9719.562612093,19.317099567,0.121070631466687
2018,9685.753788532,17.408441558,0.348039137980543
2019,9650.055499499,10.892316017,0.371554389037477
2020,9632.59828921,9.231085498,0.197559185177642
2021,9637.984768582,10.819801331,0.105996956310127
