Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,172031.799817542,3.950609365,1.01174763212586
2016,170263.116709347,3.950609365,1.03343565089089
2017,168493.717226696,3.950609365,1.04465232671753
2018,166746.671382734,3.950609365,1.04227397350428
2019,164917.266504637,3.950609365,1.10317898471941
2020,163079.736107336,3.950609365,1.12046732560236
2021,161504.767653368,3.950609365,0.970459647008266
