Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,6078.187548501,30.041608877,1.46148468519161
2016,5996.608246246,30.0,1.42204614032925
2017,5919.252032808,31.137309293,1.36038126908993
2018,5847.956686389,32.651872399,1.31452298457883
2019,5780.553941404,32.615811373,1.28960848954226
2020,5712.029715832,34.098474341,1.29863532544565
2021,5647.393934248,34.098474341,2.29640758923114
