Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,295.044750351,125.98846208,1.99994605069585
2016,289.221469202,129.871957225,1.99343168879913
2017,283.616422244,137.920360208,1.95700247075081
2018,278.269326499,137.920360208,1.9033254281097
2019,273.197505288,137.920360208,1.83944488568624
2020,268.505239822,137.920360208,1.73245672803153
2021,264.090909204,137.920360208,1.65770320084269
