Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,60393.863356592,1.260294485,2.11632063401839
2016,59170.244450918,1.260294485,2.04687117105776
2017,58004.819945929,1.260294485,1.9892678402512
2018,56885.459580282,1.260294485,1.94863445386443
2019,55857.823924749,1.260294485,1.82301611890652
2020,55033.79156844,1.260294485,1.48622151575632
2021,54330.789363824,1.260294485,1.28562992065572
