Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,3515.493517501,51.618458821,1.19120985807018
2016,3475.755614736,52.45308015,1.11785721013911
2017,3442.8604804,53.52174873,0.98126180450475
2018,3415.407521402,53.729300066,0.866316916370841
2019,3388.628651547,55.597262089,0.846646726414021
2020,3371.430743812,53.888628836,0.684365325388407
2021,3362.263831873,57.265886509,0.441197735816311
