Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,10640.338402485,2.778884462,-1.31760658922995
2016,10772.809772863,2.786188579,-1.23730578353764
2017,10901.077229917,2.662018592,-1.18362667966933
2018,11028.993311724,2.071713147,-1.16659481128762
2019,11158.353098496,2.028552457,-1.16608133465016
2020,11300.602970039,1.999521912,-1.26677102311527
2021,11464.583760707,2.034840637,-1.44065259604193
