Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,1603.635005629,5.82799634,3.09130915647166
2016,1551.035827405,5.82799634,3.33499474701031
2017,1497.741488075,5.82799634,3.49646846553214
2018,1447.655743129,5.82799634,3.40127795850029
2019,1399.331487426,5.82799634,3.39509056427404
2020,1353.463044637,5.82799634,3.33280874526165
2021,1310.688074601,5.82799634,3.211427903809
