Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,2379.904789507,49.02247191,2.71497647013538
2016,2322.087248927,54.087078652,2.45940250005547
2017,2267.979924466,60.481741573,2.35769232939234
2018,2213.807596321,47.140449438,2.41756068668666
2019,2161.992054571,79.519662921,2.36838831392184
2020,2111.52181273,63.258426966,2.36211183923937
2021,2064.153125706,59.583848315,2.26888921028968
