Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,4215.97203432,13.212726139,0.346286117647337
2016,4202.857046865,13.212726139,0.311563471293443
2017,4192.029749847,13.212726139,0.257949946994399
2018,4185.5590406,13.212726139,0.154476680476382
2019,4182.976479953,13.212726139,0.0617207329334854
2020,4174.658030035,13.212726139,0.199062369975812
2021,4160.485460711,13.212726139,0.340068122361035
