Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,3176.004823676,29.923444063,-0.0963761331392095
2016,3182.042117862,29.842639097,-0.169884073301448
2017,3188.11909173,29.761834131,-0.14986111697397
2018,3194.860166415,29.681029166,-0.190063640113791
2019,3202.856579732,29.82201075,-1.15302842389952
2020,3215.094764036,29.645783769,-0.487095091717782
2021,3229.219067976,29.645783769,-0.515599998844444
