Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,2856.857171426,10.0,0.912632430301816
2016,2854.084909026,10.0,0.0970860001159586
2017,2840.788034601,10.0,0.466977884157329
2018,2823.941374977,10.0,0.594793080912983
2019,2800.022400179,10.0,0.850614263332306
2020,2777.970692409,10.0,0.790672282535559
2021,2761.973153621,10.0,0.577535935346367
