Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,31127.344090711,0.29737303,0.178965105930181
2016,31087.654117998,0.29737303,0.127589742794731
2017,31065.734223123,0.29737303,0.0705348376627642
2018,31066.511714958,0.29737303,-0.0025026999236921
2019,31084.472462206,0.29737303,-0.0577971466911964
2020,31018.380699288,0.29737303,0.212846220439299
2021,30877.883648241,0.29737303,0.45397664568484
