Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,2258.348972,39.553314121,1.1960440040584
2016,2232.229364512,39.553314121,1.16332018268349
2017,2207.143933209,39.553314121,1.13014592909379
2018,2182.892789961,39.553314121,1.10483767973875
2019,2159.552915571,39.553314121,1.07497482890671
2020,2136.428894555,39.553314121,1.07655224672892
2021,2113.71365728,39.553314121,1.06892666709415
