Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,24795.437639474,1.380262339,-0.824099163913538
2016,24977.798170394,1.415320142,-0.69838345731273
2017,25164.181375787,1.502830147,-1.20061016480925
2018,25357.620565872,1.486674077,-0.893486927711056
2019,25546.328205665,1.493997332,-0.554146739042888
2020,25751.372572567,1.462872388,-0.433210220837755
2021,25984.357662984,1.47843486,-4.25713872008371
