Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,19302.539843041,0.183503244,3.92078547747936
2016,18585.673162359,0.183503244,3.78456615093479
2017,17922.456424304,0.183503244,3.63365484265393
2018,17309.204302536,0.183503244,3.48160747723884
2019,16741.455901395,0.183503244,3.33503679402461
2020,16290.226678504,0.183503244,2.73226949782894
2021,15907.336096315,0.183503244,2.37849451867221
