Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,7993.821927445,5.742097081,1.69146509302391
2016,7851.572561151,5.742097081,1.65807331834237
2017,7715.310763079,5.742097081,1.62765379973835
2018,7591.018633871,5.742097081,1.60038598150372
2019,7477.345531229,5.742097081,1.56038604781094
2020,7366.93414015,5.742097081,1.51998785357799
2021,7264.112416726,5.742097081,1.4803168061015
