Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,27315.551798227,6.782352941,1.47983523757956
2016,26910.654983079,6.782352941,1.49338987255655
2017,26495.866548992,6.782352941,1.55335626648726
2018,25999.560875409,6.782352941,1.89090930713133
2019,25507.762454926,6.782352941,1.90968326333656
2020,25152.662847715,6.782352941,1.40190462603926
2021,24857.092786572,6.782352941,1.18206337539033
