Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,50299.967760322,0.264311594,2.03541363752766
2016,49297.751406314,0.264311594,2.01259665687601
2017,48367.281118769,0.264311594,1.90548944068251
2018,47449.672157535,0.264311594,1.91539593694733
2019,46536.920928757,0.264311594,1.94236198013985
2020,45601.212677766,0.264311594,2.03116860337744
2021,44671.946171845,0.264311594,2.05886078022756
