Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,513502.084214342,0.379807039,1.04194038662969
2016,506442.24324123,0.353308874,1.38808149583838
2017,494715.276807748,0.394075282,2.34558267643862
2018,481660.083978852,0.394075282,2.67814276922904
2019,471209.122608614,0.394075282,2.19893225826166
2020,463633.413241916,0.394075282,1.6230862512591
2021,459043.838686595,0.394075282,1.6393166402584
