Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,18668.226128738,3.192820513,1.49940972361564
2016,18397.269236232,3.36,1.4620698661924
2017,18138.714001455,3.439487179,1.41536933264598
2018,17901.637354742,3.439487179,1.31563682048248
2019,17680.759858091,3.439487179,1.24151463105699
2020,17469.883201481,3.439487179,1.19985962233223
2021,17275.337365,3.439487179,1.11985399101
