Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,703.710302019,58.792991564,1.96637326864653
2016,719.487797548,58.792991564,-2.2172797902348
2017,737.07877822,58.792991564,-2.4155210315248
2018,756.700021627,58.792991564,-2.62721254105458
2019,778.80879094,58.792991564,-2.87986589552119
2020,795.172387122,58.792991564,-2.07933690590844
2021,805.166655909,58.792991564,-1.24903516691702
