Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,1579.028128381,158.130197878,1.74425837484667
2016,1553.718505884,156.438199025,1.73884926199094
2017,1529.78421309,168.913105822,1.68350632535532
2018,1506.028923151,160.384284485,1.73698637655233
2019,1481.944296361,151.84399197,1.87647016682647
2020,1457.646118957,143.260682535,1.92212652692564
2021,1433.917906483,121.835388586,1.97570606573325
