Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,11737.92452582,3.154185022,2.11086627913691
2016,11486.835525349,3.395007342,2.16233694829923
2017,11240.201160841,3.395007342,2.17049015538793
2018,10998.767063497,3.395007342,2.17135597977155
2019,10765.894389051,3.395007342,2.13999709629328
2020,10563.588706067,3.395007342,1.8970150281402
2021,10394.942084042,3.395007342,1.60937103615911
