Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,6460.001362034,6.506167048,1.13833715247736
2016,6389.663411641,6.498855835,1.09203117387253
2017,6330.097174682,6.498855835,0.933155888738653
2018,6283.447613781,6.498855835,0.736633975172522
2019,6238.639262987,6.498855835,0.713313668444329
2020,6193.123826707,6.498855835,0.730676195047382
2021,6155.505795035,6.498855835,0.765501039496593
