Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,3844.264635533,32.131978934,1.16700884975484
2016,3800.946024827,32.475955407,1.13323428792033
2017,3760.100862869,32.949720167,1.08042073770937
2018,3724.486894251,44.462684177,0.951668643927897
2019,3692.583855829,44.718429693,0.860265089734684
2020,3665.827179163,44.817024343,0.727243815691995
2021,3645.377032777,45.015214606,0.559420832085433
