Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,4294.684181602,144.731736218,1.80727172800112
2016,4219.944207788,144.861926842,1.75561140344976
2017,4149.365079285,148.666666667,1.68665774624937
2018,4083.220199088,138.485316847,1.60693880017627
2019,4021.323651196,142.751674395,1.52748266915759
2020,3962.122334467,135.213807316,1.4831290153972
2021,3905.008865702,135.213807316,1.45197711119455
