Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,42141.798550263,3.019385343,0.845992601345206
2016,41801.303491009,3.135224586,0.8112564782781
2017,41471.435499664,3.105437352,0.79226340042227
2018,41143.551492713,1.464112726,0.793768153848091
2019,40829.551858295,1.484808454,0.766107802084815
2020,40558.864472622,1.479304271,0.665176682246802
2021,40345.039813444,1.481946279,0.528590452919416
