Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,2030.117217824,19.535610627,-1.75920825815177
2016,2068.318602632,19.535610627,-1.93497109034618
2017,2109.072934713,19.535610627,-2.4180176217623
2018,2139.02518898,19.535610627,-4.0483910336329
2019,2156.162662126,19.535610627,0.0106465459574109
2020,2170.215835607,19.535610627,2.71397643163413
2021,2180.570928751,19.535610627,-0.576507689869367
