Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,17552.49958215,1.495726496,2.58264954343545
2016,17115.895324853,1.495726496,2.51887831990535
2017,16703.673637879,1.495726496,2.43789093573311
2018,16312.069632797,1.495726496,2.37233714760758
2019,15935.389607589,1.495726496,2.33629046990663
2020,15576.725792081,1.495726496,2.27645335668636
2021,15237.385361725,1.495726496,2.20258924567144
