Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,35203.567057584,0.930749777,1.74123543377264
2016,34598.205415544,0.90107111,1.73456002172234
2017,34009.242533623,0.90107111,1.71694872170027
2018,33444.290925766,0.90107111,1.67512297561619
2019,32912.68677945,0.90107111,1.60228973055272
2020,32438.554804913,0.90107111,1.4510521369147
2021,32014.5833386,0.90107111,1.3156150150044
