Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,1068.010781242,24.527740592,3.35915033288915
2016,1028.486486982,24.527740592,3.77095438271416
2017,988.951926912,24.527740592,3.91978477697357
2018,953.858304933,24.527740592,3.61305895751929
2019,919.825045522,24.527740592,3.63316490449428
2020,888.9149046,24.527740592,3.41819734760827
2021,861.382920394,24.527740592,3.14623658777376
