Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,10650.515352622,6.052804045,-0.470052227864654
2016,10708.754802296,5.967606029,-0.573660845379617
2017,10762.555566053,6.341166557,-0.578007015146885
2018,10813.094631587,6.00692819,-0.587493307403584
2019,10858.825485957,6.547139781,-0.526814821936341
2020,10904.720996842,6.924445277,-0.550759892541776
2021,10968.74262749,7.362606497,-0.746036478523061
