Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,1946.594116665,6.27059721,2.36426975910316
2016,1901.584347971,6.314734089,2.33938325896993
2017,1859.556376025,6.314734089,2.23494542871956
2018,1820.499937141,6.314734089,2.1226797659381
2019,1782.865394614,6.314734089,2.08893118401294
2020,1746.404589551,6.314734089,2.06626880077022
2021,1711.690888362,6.314734089,2.00774487031161
