Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,990.275961617,118.656387665,3.10751167131043
2016,959.947120627,118.656387665,3.11054531285464
2017,929.207468626,118.656387665,3.25461617065729
2018,900.020164737,118.656387665,3.19148702209797
2019,874.350450717,118.656387665,2.89358996893094
2020,850.57575653,118.656387665,2.75677878454575
2021,827.908814912,118.656387665,2.70104593999388
