Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,333.987312299,116.714285714,4.45160788841889
2016,318.321445543,116.714285714,4.80412978549779
2017,308.244166369,116.714285714,3.21694904054482
2018,304.271295242,116.714285714,1.29724948709333
2019,304.164798226,116.714285714,0.0350068045198641
2020,308.139346775,116.714285714,-1.29824513056146
2021,309.702241205,116.714285714,-0.5059218392323
