Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,2714.510216889,12.98536654,2.72463609047466
2016,2641.791032635,13.075988323,2.7154429589038
2017,2570.954755748,13.155802871,2.7179778377713
2018,2502.101296386,16.086124402,2.71464328183934
2019,2435.506116858,16.276448698,2.69763115886709
2020,2370.997534698,16.276448698,2.68438184925041
2021,2309.097976384,16.276448698,2.64538054494311
