Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,30880.446878529,1.03654485,1.34979002036239
2016,30471.211265529,1.03654485,1.33408515743887
2017,30074.49644169,1.03654485,1.3104826630319
2018,29709.387155436,1.03654485,1.22144565921597
2019,29374.843361933,1.03654485,1.13244216195679
2020,29036.047145612,1.03654485,1.16005769739725
2021,28699.701001078,1.03654485,1.16513584860257
