Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,17540.55689009,1.041249263,-0.818626340945853
2016,17704.801071814,1.095214302,-0.913885332226604
2017,17873.384412813,1.067280854,-0.886215573292392
2018,18050.970485062,1.080430171,-0.779138396192231
2019,18230.627349593,1.052616382,-0.695239140136066
2020,18418.050743997,1.067831467,-0.701211570733301
2021,18645.416370718,1.067831467,-0.843294678005026
