Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,9915.966476967,4.621268764,1.8093624065659
2016,9741.672954015,4.621268764,1.77333693683233
2017,9573.648346986,4.621268764,1.73985038012617
2018,9411.356244607,4.621268764,1.7097289071087
2019,9254.501708986,4.621268764,1.68069668453135
2020,9105.52835509,4.621268764,1.622836376932
2021,8966.813236956,4.621268764,1.5351396675707
