Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,1412.934582471,31.87194893,2.13629423811133
2016,1383.82409271,31.937664288,2.08180572500247
2017,1355.830998649,31.346226061,2.04361989880383
2018,1328.710836912,35.405385383,2.02053728777103
2019,1302.540579349,39.769661782,1.98925274777043
2020,1276.35139128,46.091620306,2.03111171035477
2021,1250.506142361,46.091620306,2.0457148779533
