Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,2413.841013766,0.975243811,2.95124912266827
2016,2343.676801729,0.975243811,2.94982814392549
2017,2275.631880197,0.975243811,2.94632156118807
2018,2210.091332296,0.975243811,2.92239218681089
2019,2147.196635044,0.975243811,2.88707408493347
2020,2087.30074049,0.975243811,2.82913811282206
2021,2030.484973526,0.975243811,2.75970517933377
