Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,3361.583450427,23.939446069,0.069407446002465
2016,3360.955710504,23.939446069,0.0186756792498581
2017,3362.618043374,23.939446069,-0.0494478967755684
2018,3365.040512899,23.939446069,-0.0720152370566522
2019,3368.474034429,23.939446069,-0.101983052203958
2020,3373.242962514,23.939446069,-0.141475202325743
2021,3386.526315939,23.939446069,-0.393012541562472
