Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,5968.697429203,4.772577455,0.132853236725342
2016,5964.085697422,4.785761371,0.0877210878706449
2017,5964.229456577,4.604482531,-0.109782322950581
2018,5971.797028211,4.581410679,-0.213824206997671
2019,5985.132682329,4.475939354,-0.201786600970723
2020,6010.126908137,4.377059987,-0.42347525027949
2021,6044.997962554,4.696769941,-0.82823272086807
