Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,3977.296778654,77.559912854,0.7143137221497
2016,3947.400667295,77.559912854,0.754508380699921
2017,3917.004663928,77.559912854,0.773005801268303
2018,3886.497051088,77.559912854,0.781899444165432
2019,3855.976293013,77.559912854,0.788402227821078
2020,3819.913522579,77.559912854,0.939644435809807
2021,3782.697054613,77.559912854,0.9790522575795
