Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,656.963816454,31.71131766,0.870039642466962
2016,651.149822061,29.797703663,0.888918593369278
2017,645.415933333,29.524330235,0.884479029885329
2018,639.957467442,28.294149809,0.849324982193926
2019,634.747028896,27.610716238,0.817517719721429
2020,630.284185442,31.574630946,0.705573414651573
2021,626.914903536,32.121377802,0.535999429698235
