Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,23083.639174529,5.450542662,1.04634340433544
2016,22850.41772788,4.987559727,1.01547072688832
2017,22627.868482823,4.163822526,0.978713315995535
2018,22417.37016871,5.211023891,0.934615300864476
2019,22224.267641545,5.355170648,0.865128346659953
2020,22056.936174449,5.351672355,0.755771068349343
2021,21924.901585326,5.881962457,0.600406861056438
