Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,7774.390166635,5.723339482,1.19106112723824
2016,7679.289779724,5.723339482,1.23079535447054
2017,7583.917036608,5.723339482,1.24972406577957
2018,7496.348542598,5.723339482,1.16137846270492
2019,7413.363990389,5.723339482,1.1131724900167
2020,7329.02299665,5.723339482,1.14420974001656
2021,7245.271389481,5.723339482,1.14931847631384
