Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,9590.048737519,18.130315379,1.04227094610537
2016,9493.75016436,18.130315379,1.00922663268309
2017,9402.226332172,18.130315379,0.968719959338428
2018,9314.926418382,18.130315379,0.932840031984421
2019,9231.053610149,18.130315379,0.904491214904611
2020,9147.770608571,18.130315379,0.906299234852032
2021,9070.871844551,18.130315379,0.84418167703331
