Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,24.020810305,431.034482759,8.65116205432081
2016,22.349244711,432.413793103,7.21280238660749
2017,21.388362887,431.034482759,4.39455430208811
2018,20.963360383,431.034482759,2.00708135491804
2019,20.660899426,431.034482759,1.45331728352711
2020,21.011561793,431.034482759,-1.68298503942558
2021,21.575494702,431.034482759,-2.64853183197257
