Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,16793.366023783,5.26875,0.157481405176007
2016,16793.46399336,5.173127036,0.0598165991047394
2017,16789.946711207,4.477296417,0.0133860746662629
2018,16788.0551119,4.205602606,-0.0390365463489613
2019,16794.795602325,5.120977199,-0.171565740223868
2020,16816.643617801,5.386710098,0.0686562494680967
2021,16852.138648955,5.240977199,-0.379636607027231
