Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,1020.134551497,17.504838085,2.75911370133102
2016,992.782562694,17.504838085,2.71781408401004
2017,966.379878897,17.504838085,2.69546636843743
2018,940.772543031,17.504838085,2.68556142714987
2019,915.86851923,17.504838085,2.68285756018368
2020,891.776105778,17.504838085,2.66577178304392
2021,868.78954991,17.504838085,2.61141776637435
