Year,Total renewable water resources per capita (m3/inhab/year),Water Stress Index (%),Population (%)
2015,2698.886088526,66.007665927,-0.392995248824912
2016,2710.90275609,64.192051644,-0.444257166904663
2017,2724.126843537,57.79705467,-0.486625263030829
2018,2738.883794685,54.750857373,-0.54025108197947
2019,2754.376547985,57.79705467,-0.564065542556681
2020,2769.096751934,57.090982449,-0.533006606500067
2021,2783.616042285,59.854750857,-0.522963242641951
